application_id,vae_reconstruction_prob,rule_violation_score,rule_codes_fired,lgbm_risk_score,top_shap_features
AS202526000002850,0.97226673,0.0,,0.000714892652668795,"c_course_id,flag_fee_exceeds_income,x_course_year"
BR202526000002883,0.9772106,0.0,,0.40192384293156413,"x_university_id,permanent_pincode,state_verify_by"
AS202526000002875,0.9480887,0.0,,0.019620060117989144,"flag_fee_exceeds_income,x_percentage,entitled_lumpsump_amount"
KA202526000002952,0.96292204,1.0,FEE_EXCEED,0.9998321548688669,"flag_fee_exceeds_income,vae_reconstruction_prob,tution_fee"
AS202526000006613,0.9725675,0.0,,0.008276075859407673,"flag_fee_exceeds_income,x_percentage,x_course_year"
MN202526000003484,0.92646164,0.0,,0.0015282710008346955,"religion,flag_fee_exceeds_income,x_university_id"
TS202526001425285,0.9659323,0.0,,0.0010586071467033882,"flag_fee_exceeds_income,x_percentage,permanent_pincode"
PB202526000003515,0.97767204,0.0,,0.00029282620228423715,"permanent_pincode,x_university_id,flag_fee_exceeds_income"
HP202526000003599,0.95648146,1.0,FEE_EXCEED,0.9999394908289606,"flag_fee_exceeds_income,permanent_pincode,vae_reconstruction_prob"
MH202526000003660,0.9171399,1.0,FEE_EXCEED,0.999721080030078,"flag_fee_exceeds_income,permanent_pincode,institute_application_count"
PB202526000003581,0.9650479,0.0,,0.0003167924950729781,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
SK202526000003563,0.9258778,1.0,FEE_EXCEED,0.9997736978360542,"flag_fee_exceeds_income,religion,pay_amt_state_shr"
TR202526000003727,0.94487405,0.0,,0.010442096281960654,"flag_fee_exceeds_income,x_percentage,pay_amt_state_shr"
TN202526000003656,0.96210426,0.0,,0.000828496185892686,"annual_family_income,flag_fee_exceeds_income,aadhaar_vault_ref_token"
MH202526000003710,0.97184545,0.0,,0.0005971804547578523,"permanent_pincode,flag_fee_exceeds_income,name_similarity_score"
BR202526000003746,0.9816708,0.0,,0.06671412176526827,"x_university_id,permanent_pincode,flag_fee_exceeds_income"
WB202526000003939,0.94044554,1.0,FEE_EXCEED,0.9998402320945157,"flag_fee_exceeds_income,annual_family_income,ip_application_count"
BR202526000003927,0.9831294,0.0,,0.18231202512086364,"x_university_id,c_course_id,state_verify_by"
WB202526000004002,0.98500204,0.0,,9.756455041060992e-06,"x_university_id,flag_fee_exceeds_income,x_percentage"
MN202526000004022,0.9598505,0.0,,0.0010034672830341131,"religion,flag_fee_exceeds_income,vae_reconstruction_prob"
UT202526000004232,0.9401054,1.0,FEE_EXCEED,0.9996349410538169,"flag_fee_exceeds_income,permanent_pincode,x_course_year"
AS202526000004346,0.98403156,0.0,,8.060819367467355e-05,"misc_fee,vae_reconstruction_prob,flag_fee_exceeds_income"
TN202526000004380,0.97972345,0.0,,0.0009274476747568796,"flag_fee_exceeds_income,permanent_pincode,xii_university_id"
RJ202526000004445,0.9719214,0.0,,0.0008868548927174491,"permanent_pincode,flag_fee_exceeds_income,x_university_id"
AS202526000004535,0.9830399,0.0,,0.0025833305511079596,"flag_fee_exceeds_income,vae_reconstruction_prob,xii_university_id"
KL202526000004581,0.9725336,0.0,,0.00029727310608229586,"flag_fee_exceeds_income,misc_fee,xii_percentage"
AS202526000004611,0.9369812,0.0,,0.0006658597075884174,"x_university_id,x_percentage,flag_fee_exceeds_income"
UP202526000004715,0.972383,0.0,,0.0004288875362516367,"permanent_pincode,flag_fee_exceeds_income,admission_fee"
AS202526000004828,0.97727895,0.0,,0.001109595044307855,"flag_fee_exceeds_income,annual_family_income,name_similarity_score"
TN202526000005056,0.9648301,0.0,,0.0026458688194451858,"flag_fee_exceeds_income,c_course_id,xii_university_id"
BR202526000005099,0.9811001,2.0,X9,0.952176104898138,"x_university_id,permanent_pincode,state_verify_by"
BR202526000005268,0.9576089,0.0,,0.0018825828852136943,"x_university_id,parents_not_alive,x_course_year"
NL202526000005511,0.9457249,1.0,FEE_EXCEED,0.9998615297742411,"flag_fee_exceeds_income,x_university_id,misc_fee"
BR202526000005782,0.91936386,1.0,FEE_EXCEED,0.9997482888021603,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
HR202526004840744,0.9437351,0.0,,0.0008548662281824985,"permanent_pincode,flag_fee_exceeds_income,state_verify_by"
BR202526000005964,0.98221904,0.0,,0.003259392765111078,"permanent_pincode,flag_fee_exceeds_income,x_university_id"
AS202526000006050,0.983224,0.0,,0.0030928971812083698,"ip_application_count,flag_fee_exceeds_income,x_course_year"
BR202526000006084,0.9706763,0.0,,0.0008229565647856783,"x_course_year,flag_fee_exceeds_income,x_university_id"
KA202526000006088,0.9518848,1.0,FEE_EXCEED,0.9997311979184734,"flag_fee_exceeds_income,vae_reconstruction_prob,x_course_year"
PB202526000006161,0.97281814,0.0,,0.0005585724218997705,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
KA202526000024079,0.961873,0.0,,0.00034264586851272895,"x_university_id,flag_fee_exceeds_income,ip_application_count"
HR202526000006257,0.9618691,0.0,,0.0007749057038461815,"permanent_pincode,flag_fee_exceeds_income,mobile_no"
HR202526000006241,0.94880295,0.0,,0.0006658111984047001,"flag_fee_exceeds_income,annual_family_income,permanent_pincode"
AS202526000006248,0.977481,0.0,,0.13006164901571132,"x_university_id,flag_fee_exceeds_income,institute_application_count"
AS202526000006175,0.9869768,0.0,,0.13517459866345952,"flag_fee_exceeds_income,x_course_year,x_percentage"
DL202526000006291,0.9395158,0.0,,0.00017382535004866446,"flag_fee_exceeds_income,annual_family_income,permanent_pincode"
TN202526000006508,0.95838106,0.0,,0.0002654044740101598,"permanent_pincode,flag_fee_exceeds_income,pfms_district_code"
UP202526000006570,0.97308517,0.0,,0.0009040361015198724,"flag_fee_exceeds_income,permanent_pincode,age_at_registration"
AS202526000006683,0.96825653,0.0,,0.0036817540871083325,"flag_fee_exceeds_income,c_institution_id,vae_reconstruction_prob"
MN202526000006685,0.98004407,0.0,,0.0014207242986716273,"x_university_id,flag_fee_exceeds_income,x_percentage"
MP202526000006763,0.93553996,1.0,FEE_EXCEED,0.9998742885389329,"flag_fee_exceeds_income,ip_application_count,misc_fee"
JK202526000006717,0.94426715,0.0,,0.0006329343603768525,"permanent_pincode,flag_fee_exceeds_income,x_course_year"
PB202526000006966,0.96468085,0.0,,0.0002047540391407073,"flag_fee_exceeds_income,permanent_pincode,x_percentage"
OR202526000006950,0.986261,0.0,,5.394593097971723e-05,"x_university_id,flag_fee_exceeds_income,x_percentage"
BR202526000006955,0.9800659,0.0,,0.01669375473605815,"x_university_id,state_verify_by,flag_fee_exceeds_income"
BR202526000006983,0.9788411,0.0,,0.011145683402039195,"x_university_id,flag_fee_exceeds_income,x_course_year"
UP202526000006830,0.9127067,1.0,FEE_EXCEED,0.9997923216114462,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
WB202526000006848,0.9764631,0.0,,0.00011082313049909496,"x_university_id,flag_fee_exceeds_income,x_course_year"
WB202526000011388,0.9684182,0.0,,0.00020627575104127993,"x_university_id,flag_fee_exceeds_income,x_percentage"
AS202526000011371,0.9764656,0.0,,0.003892929444768435,"flag_fee_exceeds_income,x_percentage,x_course_year"
AS202526000011462,0.9489343,1.0,FEE_EXCEED,0.9997879826022393,"flag_fee_exceeds_income,ip_application_count,annual_family_income"
AS202526000011449,0.91154224,0.0,,0.0009010494090238586,"name_similarity_score,flag_fee_exceeds_income,ip_application_count"
KL202526000011482,0.9798158,0.0,,0.0002878105602540175,"flag_fee_exceeds_income,misc_fee,x_course_year"
JH202526000011504,0.92967254,1.0,FEE_EXCEED,0.9998192077612733,"flag_fee_exceeds_income,misc_fee,vae_reconstruction_prob"
UP202526000011547,0.8903201,4.0,"X13_X21,X13_FLAG,FEE_EXCEED,INCOME_EXTREME",0.9999565317434455,"flag_fee_exceeds_income,flag_income_below_20000,ip_application_count"
BR202526000011527,0.9494502,0.0,,0.024561607416868428,"x_university_id,flag_fee_exceeds_income,state_verify_by"
AS202526000011798,0.9879866,0.0,,0.0008103016895093105,"vae_reconstruction_prob,flag_fee_exceeds_income,name_similarity_score"
KA202526000011778,0.9600582,1.0,FEE_EXCEED,0.999848312974187,"flag_fee_exceeds_income,misc_fee,xii_percentage"
BR202526000011809,0.975562,0.0,,0.018463474399050047,"x_university_id,permanent_pincode,flag_fee_exceeds_income"
BR202526000012055,0.98132265,0.0,,0.6265635812340749,"x_university_id,permanent_pincode,state_verify_by"
BR202526000012125,0.9703722,0.0,,0.6162612824619241,"x_university_id,state_verify_by,permanent_pincode"
MN202526000012163,0.96312696,0.0,,0.0004127952219430542,"religion,flag_fee_exceeds_income,x_university_id"
AS202526000012371,0.96545213,0.0,,0.005193772589878785,"x_course_year,flag_fee_exceeds_income,x_percentage"
JH202526000012366,0.9264332,1.0,FEE_EXCEED,0.9999380958391938,"flag_fee_exceeds_income,misc_fee,x_university_id"
AS202526000012565,0.9783302,0.0,,0.0006258147077229705,"flag_fee_exceeds_income,c_course_year,x_course_year"
RJ202526000012570,0.9303002,1.0,FEE_EXCEED,0.9994942219423998,"flag_fee_exceeds_income,misc_fee,aadhaar_vault_ref_token"
KA202526000012724,0.9666882,0.0,,0.00013565082933759254,"flag_fee_exceeds_income,annual_family_income,x_course_year"
DL202526000012755,0.95031816,0.0,,0.0006415851102415598,"flag_fee_exceeds_income,vae_reconstruction_prob,admission_fee"
AS202526000012827,0.98111427,0.0,,0.012438633072122018,"flag_fee_exceeds_income,name_similarity_score,x_percentage"
BR202526000012832,0.97391045,4.0,"UN,UN_AGG",0.9995669449905487,"mobile_unique_fathers_count,x_university_id,mobile_application_count"
OR202526000012840,0.95682263,1.0,FEE_EXCEED,0.9998250126047586,"flag_fee_exceeds_income,ip_application_count,misc_fee"
AP202526000012843,0.96248907,0.0,,0.0003989396274390675,"flag_fee_exceeds_income,misc_fee,c_course_id"
GJ202526000006974,0.9638205,0.0,,0.00047659980682098813,"permanent_pincode,entitled_lumpsump_amount,flag_fee_exceeds_income"
PB202526000007072,0.95988506,0.0,,0.004660833327713825,"permanent_pincode,flag_fee_exceeds_income,x_university_id"
TS202526000007084,0.92156875,1.0,FEE_EXCEED,0.9998812503857107,"flag_fee_exceeds_income,tution_fee,x_university_id"
AS202526000007102,0.972801,0.0,,0.003516263429638177,"flag_fee_exceeds_income,misc_fee,annual_family_income"
AS202526000007132,0.9702521,0.0,,0.0035639506147010437,"flag_fee_exceeds_income,misc_fee,state_verify_by"
AS202526000007165,0.9682227,0.0,,0.005562787882109459,"flag_fee_exceeds_income,misc_fee,age_at_registration"
SK202526000007178,0.9857715,0.0,,0.0009179371490464896,"flag_fee_exceeds_income,c_course_id,vae_reconstruction_prob"
AS202526000007229,0.96834344,0.0,,0.008617073799146795,"flag_fee_exceeds_income,x_course_year,state_verify_by"
PB202526000007263,0.9508756,0.0,,0.001173141221245739,"flag_fee_exceeds_income,vae_reconstruction_prob,name_similarity_score"
UP202526000007246,0.9711267,0.0,,0.00018603343270641754,"flag_fee_exceeds_income,permanent_pincode,x_course_year"
SK202526000007282,0.9253209,1.0,FEE_EXCEED,0.9995631260517106,"flag_fee_exceeds_income,religion,misc_fee"
AS202526000007409,0.9712468,0.0,,0.003461280605229981,"flag_fee_exceeds_income,mobile_no,x_course_year"
AS202526000007451,0.98027426,0.0,,3.336434221177174e-05,"x_university_id,flag_fee_exceeds_income,x_course_year"
AS202526000007537,0.9821208,0.0,,0.00048610856222539635,"flag_fee_exceeds_income,x_course_year,name_similarity_score"
AS202526000007542,0.9737059,0.0,,0.016460533055418336,"flag_fee_exceeds_income,name_similarity_score,x_percentage"
BR202526000007589,0.9739618,2.0,X9,0.9345570380558333,"x_university_id,state_verify_by,permanent_pincode"
AS202526000007650,0.9639218,0.0,,0.0011410904013776963,"flag_fee_exceeds_income,c_institution_id,state_verify_by"
UP202526000015106,0.9032145,1.0,FEE_EXCEED,0.9998058883266872,"flag_fee_exceeds_income,annual_family_income,permanent_pincode"
RJ202526000015214,0.96313673,1.0,FEE_EXCEED,0.999762314342097,"flag_fee_exceeds_income,ip_application_count,permanent_pincode"
BR202526000015318,0.97578603,0.0,,0.004934187349702936,"flag_fee_exceeds_income,x_university_id,c_institution_id"
TS202526002106493,0.94935,0.0,,0.0002904632681933432,"x_university_id,flag_fee_exceeds_income,x_course_year"
MP202526000015446,0.98294854,0.0,,1.5340823589019407e-05,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
AS202526000015430,0.98458064,0.0,,0.001104929205896982,"flag_fee_exceeds_income,x_percentage,vae_reconstruction_prob"
BR202526000015515,0.97507757,0.0,,0.8358938496348015,"x_university_id,permanent_pincode,state_verify_by"
MH202526000015476,0.92460847,0.0,,0.00012657175491099883,"flag_fee_exceeds_income,x_university_id,competitive_exam_year"
BR202526000015583,0.9756675,0.0,,0.4902463004981613,"x_university_id,permanent_pincode,x_course_year"
AS202526000015656,0.9511316,0.0,,0.0004974734949301886,"flag_fee_exceeds_income,c_institution_id,vae_reconstruction_prob"
BR202526000015785,0.9838028,0.0,,0.07166671085720845,"x_university_id,permanent_pincode,flag_fee_exceeds_income"
BR202526000016002,0.9787403,0.0,,0.7573582211294956,"x_university_id,permanent_pincode,state_verify_by"
UP202526000016137,0.96903145,0.0,,0.0004709657856521994,"x_university_id,flag_fee_exceeds_income,permanent_pincode"
AS202526000016212,0.9498372,0.0,,0.004257724777378824,"ip_application_count,flag_fee_exceeds_income,name_similarity_score"
AS202526000016595,0.9523165,0.0,,0.016512460424623242,"flag_fee_exceeds_income,mobile_no,x_course_year"
AS202526000016610,0.98170245,2.0,X9,0.7547929827742735,"x_percentage,aadhaar_vault_ref_token,flag_fee_exceeds_income"
KA202526000016710,0.9587341,1.0,FEE_EXCEED,0.9999536891575147,"flag_fee_exceeds_income,vae_reconstruction_prob,permanent_pincode"
AS202526000016722,0.95400846,0.0,,0.008937169785288433,"flag_fee_exceeds_income,vae_reconstruction_prob,x_course_year"
BR202526000016747,0.9775779,0.0,,0.0032149888882198265,"x_university_id,flag_fee_exceeds_income,x_course_year"
KA202526000016812,0.95031875,1.0,FEE_EXCEED,0.999824751148513,"flag_fee_exceeds_income,vae_reconstruction_prob,misc_fee"
KA202526000016801,0.9811361,0.0,,0.008008703085335115,"flag_fee_exceeds_income,entitled_lumpsump_amount,permanent_pincode"
BR202526000016882,0.97760767,0.0,,0.7351056572693598,"x_university_id,state_verify_by,permanent_pincode"
UP202526000007829,0.9785085,0.0,,0.0004805511743599507,"flag_fee_exceeds_income,permanent_pincode,misc_fee"
AS202526000007850,0.9774571,0.0,,0.03131079609280085,"flag_fee_exceeds_income,x_course_year,annual_family_income"
AS202526000007903,0.9813009,0.0,,0.0009806405329946303,"annual_family_income,flag_fee_exceeds_income,x_university_id"
WB202526000008002,0.96074414,1.0,FEE_EXCEED,0.999895990056902,"flag_fee_exceeds_income,vae_reconstruction_prob,x_percentage"
BR202526000008106,0.97218764,0.0,,0.1999174835745907,"x_university_id,state_verify_by,name_similarity_score"
AS202526000008124,0.9852854,0.0,,0.00025014056054386077,"flag_fee_exceeds_income,vae_reconstruction_prob,x_course_year"
BR202526000008177,0.97975945,0.0,,0.017761593491084162,"x_university_id,flag_fee_exceeds_income,permanent_pincode"
WB202526000008195,0.9870138,0.0,,0.00010796764444558093,"x_university_id,flag_fee_exceeds_income,x_percentage"
PB202526000008325,0.96811944,0.0,,0.0002316602974262557,"x_university_id,flag_fee_exceeds_income,permanent_pincode"
AS202526000008369,0.9831604,0.0,,0.0008821813224661095,"flag_fee_exceeds_income,vae_reconstruction_prob,name_similarity_score"
PB202526000008334,0.9710642,0.0,,0.00011892607747104325,"name_similarity_score,flag_fee_exceeds_income,x_university_id"
KL202526000534775,0.97038585,0.0,,0.00013753647257986397,"x_university_id,flag_fee_exceeds_income,state_verify_by"
AS202526000008489,0.98067755,0.0,,0.0007385137822412979,"annual_family_income,flag_fee_exceeds_income,misc_fee"
BR202526000008802,0.98878485,0.0,,0.001373041051601512,"vae_reconstruction_prob,flag_fee_exceeds_income,x_university_id"
AS202526000008775,0.9773442,0.0,,0.02904987349473287,"flag_fee_exceeds_income,x_course_year,x_percentage"
KA202526000008948,0.94843113,1.0,FEE_EXCEED,0.9996656098430216,"flag_fee_exceeds_income,name_similarity_score,vae_reconstruction_prob"
AS202526000008961,0.97759247,0.0,,0.0007933752677175146,"misc_fee,flag_fee_exceeds_income,annual_family_income"
AS202526000008931,0.97930586,0.0,,0.0003290515774649919,"flag_fee_exceeds_income,misc_fee,annual_family_income"
JK202526000008935,0.91963166,1.0,FEE_EXCEED,0.9997693665392017,"flag_fee_exceeds_income,permanent_pincode,x_course_year"
AS202526000008966,0.9769814,0.0,,0.0011678631034854133,"flag_fee_exceeds_income,annual_family_income,x_university_id"
AS202526000008987,0.99028665,0.0,,0.0015432928812492068,"vae_reconstruction_prob,x_university_id,x_course_year"
AS202526000009005,0.96087664,1.0,UW,0.9998776658839504,"flag_income_below_20000,flag_fee_exceeds_income,vae_reconstruction_prob"
MN202526000009066,0.96524364,0.0,,0.0008649545184119019,"flag_fee_exceeds_income,x_university_id,xii_university_id"
RJ202526000009081,0.97337735,0.0,,0.0012492432129070237,"permanent_pincode,x_university_id,name_similarity_score"
AS202526000009229,0.9751317,0.0,,0.005481071964438687,"flag_fee_exceeds_income,x_course_year,misc_fee"
GJ202526000016891,0.97898126,0.0,,2.734875908883244e-05,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
TN202526000016901,0.9750265,0.0,,9.248989908312569e-05,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
GJ202526000016942,0.95276123,1.0,FEE_EXCEED,0.9998021037707484,"flag_fee_exceeds_income,permanent_pincode,vae_reconstruction_prob"
BR202526000016976,0.98221296,2.0,X9,0.942137185047361,"x_university_id,permanent_pincode,state_verify_by"
TN202526000017074,0.9338293,1.0,FEE_EXCEED,0.9998538491042446,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
BR202526000017092,0.9791092,2.0,X9,0.8221972175830343,"x_university_id,state_verify_by,permanent_pincode"
BR202526000017134,0.9759896,2.0,X9,0.8859410405101087,"x_university_id,state_verify_by,permanent_pincode"
MH202526000017164,0.96414435,1.0,FEE_EXCEED,0.9999181983471903,"flag_fee_exceeds_income,permanent_pincode,x_percentage"
UP202526000017230,0.94163996,1.0,FEE_EXCEED,0.9998058873611605,"flag_fee_exceeds_income,permanent_pincode,misc_fee"
WB202526000017295,0.92187047,0.0,,3.1398507445303015e-05,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
RJ202526000491872,0.93298423,0.0,,8.120690875614394e-05,"permanent_pincode,x_university_id,flag_fee_exceeds_income"
HR202526000017334,0.96702987,0.0,,0.007786701275678773,"permanent_pincode,x_university_id,flag_fee_exceeds_income"
AS202526000017349,0.9787814,0.0,,0.03907224721101347,"flag_fee_exceeds_income,x_percentage,x_course_year"
WB202526000515633,0.9488307,0.0,,0.013170827512967043,"flag_fee_exceeds_income,entitled_lumpsump_amount,x_course_year"
BR202526000017406,0.98274183,0.0,,0.30016093036640296,"x_university_id,permanent_pincode,flag_fee_exceeds_income"
KA202526000036778,0.97897255,0.0,,4.5083264981352346e-05,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
AS202526000009435,0.97772723,0.0,,0.005916743979033599,"x_university_id,flag_fee_exceeds_income,x_percentage"
KA202526000009433,0.94374126,0.0,,0.0006494383354517194,"entitled_lumpsump_amount,flag_fee_exceeds_income,x_course_year"
AS202526000009501,0.96796745,0.0,,0.02466192291639448,"flag_fee_exceeds_income,x_course_year,vae_reconstruction_prob"
PB202526000009481,0.9744301,0.0,,0.00036791355943574836,"permanent_pincode,x_university_id,flag_fee_exceeds_income"
TN202526000945094,0.96165466,0.0,,0.0001334134484728862,"x_university_id,flag_fee_exceeds_income,state_verify_by"
GJ202526000009494,0.92417735,1.0,FEE_EXCEED,0.9999214767987136,"flag_fee_exceeds_income,vae_reconstruction_prob,permanent_pincode"
UP202526000009115,0.9398592,1.0,FEE_EXCEED,0.9994205664360657,"flag_fee_exceeds_income,ip_application_count,misc_fee"
GJ202526000009607,0.9325274,1.0,FEE_EXCEED,0.999552902939277,"flag_fee_exceeds_income,annual_family_income,aadhaar_vault_ref_token"
AS202526000009603,0.9700706,0.0,,4.282348103819244e-05,"x_university_id,flag_fee_exceeds_income,x_course_year"
AS202526000032934,0.9837764,0.0,,0.00024324334824280469,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
MH202526000009605,0.97893053,0.0,,0.0006280866688003789,"flag_fee_exceeds_income,x_university_id,x_percentage"
CT202526000009671,0.93593884,0.0,,4.880133233204457e-05,"x_university_id,flag_fee_exceeds_income,competitive_exam_year"
KL202526000009779,0.9453003,1.0,FEE_EXCEED,0.9997037742153059,"flag_fee_exceeds_income,tution_fee,institute_application_count"
WB202526000009873,0.9348327,0.0,,0.00020501958135038916,"x_university_id,competitive_exam_year,flag_fee_exceeds_income"
BR202526000030532,0.9346966,0.0,,0.03912242674444563,"x_university_id,flag_fee_exceeds_income,x_course_year"
PB202526000010124,0.9556827,0.0,,0.0002225171857828284,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
AP202526000010146,0.9431483,1.0,FEE_EXCEED,0.9999020541339165,"flag_fee_exceeds_income,misc_fee,annual_family_income"
KA202526000010253,0.96033525,0.0,,0.000711640085286274,"flag_fee_exceeds_income,permanent_pincode,annual_family_income"
AS202526000010277,0.96131974,0.0,,0.011104180490559508,"flag_fee_exceeds_income,name_similarity_score,x_university_id"
BR202526000010421,0.9814646,0.0,,0.10744697542464812,"x_university_id,permanent_pincode,x_course_year"
BR202526000010406,0.94335973,1.0,FEE_EXCEED,0.9998130988660269,"flag_fee_exceeds_income,misc_fee,x_university_id"
TR202526000010718,0.93678284,1.0,FEE_EXCEED,0.9998808408518916,"flag_fee_exceeds_income,x_percentage,x_course_year"
UP202526000010771,0.95581454,1.0,FEE_EXCEED,0.9998225545300192,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
TN202526000357392,0.93461114,0.0,,0.0006308783531386536,"x_university_id,flag_fee_exceeds_income,x_course_year"
AR202526000013140,0.9224277,1.0,FEE_EXCEED,0.9998784623825172,"flag_fee_exceeds_income,religion,x_percentage"
UP202526000013209,0.9335806,1.0,FEE_EXCEED,0.999808666771586,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
AS202526000013222,0.9415465,0.0,,0.013068764117718082,"flag_fee_exceeds_income,x_percentage,x_course_year"
OR202526001478117,0.9827532,0.0,,0.001800551741069519,"flag_fee_exceeds_income,entitled_lumpsump_amount,x_course_year"
BR202526000013226,0.97838604,0.0,,0.6088389198432856,"x_university_id,state_verify_by,permanent_pincode"
KA202526000013494,0.97277457,0.0,,0.0002824018928701048,"annual_family_income,flag_fee_exceeds_income,permanent_pincode"
MH202526000013621,0.9794518,0.0,,0.011156446933556205,"entitled_lumpsump_amount,flag_fee_exceeds_income,permanent_pincode"
